original,normalized
intense focused alert determined watchful cinematic cool-toned dramatic people building street,"mood: intense, focused, alert, determined, watchful. style: cinematic, cool-toned, dramatic. objects: people, building, street"
majestic powerful ominous heroic dramatic dramatic moody urban person buildings sky,"mood: majestic, powerful, ominous, heroic, dramatic. style: dramatic, moody, urban. objects: person, buildings, sky"
tense caring dramatic somber intimate dark moody dramatic characters bathtub chair curtain,"mood: tense, caring, dramatic, somber, intimate. style: dark, moody, dramatic. objects: characters, bathtub, chair, curtain"
serious intense focused gritty urban dark gritty urban car person road building,"mood: serious, intense, focused, gritty, urban. style: dark, gritty, urban. objects: car, person, road, building"
somber contemplative cold eerie isolated dark atmospheric moody people trees snow,"mood: somber, contemplative, cold, eerie, isolated. style: dark, atmospheric, moody. objects: people, trees, snow"
serious intense gritty determined rugged dark muted gritty person building window,"mood: serious, intense, gritty, determined, rugged. style: dark, muted, gritty. objects: person, building, window"
tense mysterious dark suspenseful foreboding dark dramatic atmospheric man girl forest snow,"mood: tense, mysterious, dark, suspenseful, foreboding. style: dark, dramatic, atmospheric. objects: man, girl, forest, snow"
tense mysterious dark suspenseful ominous gritty atmospheric muted vhs tape snow blood,"mood: tense, mysterious, dark, suspenseful, ominous. style: gritty, atmospheric, muted. objects: vhs tape, snow, blood"
tense gritty urban anxious shadowed gritty muted urban person bicycle street building,"mood: tense, gritty, urban, anxious, shadowed. style: gritty, muted, urban. objects: person, bicycle, street, building"
determined compelling bold conclusive final bold monochromatic minimalist one last shot,"mood: determined, compelling, bold, conclusive, final. style: bold, monochromatic, minimalist. objects: one last shot"
thrilling action-packed intense adventurous dynamic cinematic expansive dynamic motorcycle road truck sky,"mood: thrilling, action-packed, intense, adventurous, dynamic. style: cinematic, expansive, dynamic. objects: motorcycle, road, truck, sky"
energetic dynamic intense fast-paced thrilling blurry dynamic outdoor horse sky,"mood: energetic, dynamic, intense, fast-paced, thrilling. style: blurry, dynamic, outdoor. objects: horse, sky"
intense thrilling dramatic adventurous exhilarating cinematic dynamic expansive truck road sky mountains,"mood: intense, thrilling, dramatic, adventurous, exhilarating. style: cinematic, dynamic, expansive. objects: truck, road, sky, mountains"
intense alarmed chaotic frightened urgent dynamic intense blurred person interior vehicle,"mood: intense, alarmed, chaotic, frightened, urgent. style: dynamic, intense, blurred. objects: person, interior, vehicle"
serious contemplative intense somber reflective cinematic muted naturalistic person beard building window,"mood: serious, contemplative, intense, somber, reflective. style: cinematic, muted, naturalistic. objects: person, beard, building, window"
sad emotional distressed intense somber cinematic muted emotional person sword vehicle building,"mood: sad, emotional, distressed, intense, somber. style: cinematic, muted, emotional. objects: person, sword, vehicle, building"
tense mysterious dark suspenseful foreboding dark atmospheric dramatic lasers figures lights,"mood: tense, mysterious, dark, suspenseful, foreboding. style: dark, atmospheric, dramatic. objects: lasers, figures, lights"
tense mysterious dark suspenseful intense dark moody dramatic person mask red light,"mood: tense, mysterious, dark, suspenseful, intense. style: dark, moody, dramatic. objects: person, mask, red light"
intense dramatic bold impactful serious bold minimalistic high-contrast text,"mood: intense, dramatic, bold, impactful, serious. style: bold, minimalistic, high-contrast. objects: text"
intense dynamic chaotic fast-paced aggressive cinematic desert dynamic car desert person,"mood: intense, dynamic, chaotic, fast-paced, aggressive. style: cinematic, desert, dynamic. objects: car, desert, person"
action-packed intense aggressive thrilling dynamic dark action-packed gritty shield truck lights helmets,"mood: action-packed, intense, aggressive, thrilling, dynamic. style: dark, action-packed, gritty. objects: shield, truck, lights, helmets"
explosive intense chaotic dramatic dangerous dramatic action-packed vibrant explosion people debris wall,"mood: explosive, intense, chaotic, dramatic, dangerous. style: dramatic, action-packed, vibrant. objects: explosion, people, debris, wall"
emotional intense somber reflective dramatic cinematic moody close-up person helmet armor,"mood: emotional, intense, somber, reflective, dramatic. style: cinematic, moody, close-up. objects: person, helmet, armor"
tense dramatic powerful suspenseful intense dramatic moody dynamic helicopter flying figure sky,"mood: tense, dramatic, powerful, suspenseful, intense. style: dramatic, moody, dynamic. objects: helicopter, flying figure, sky"
chaotic intense destructive urgent ominous dark dramatic chaotic person street debris building wreckage,"mood: chaotic, intense, destructive, urgent, ominous. style: dark, dramatic, chaotic. objects: person, street, debris, building, wreckage"
chaotic intense explosive destructive dramatic explosive dynamic intense fire explosion debris smoke road,"mood: chaotic, intense, explosive, destructive, dramatic. style: explosive, dynamic, intense. objects: fire, explosion, debris, smoke, road"
intense alarming dramatic chaotic urgent dark moody gritty people shelves jackets,"mood: intense, alarming, dramatic, chaotic, urgent. style: dark, moody, gritty. objects: people, shelves, jackets"
somber ominous tense mysterious clinical dark clinical symmetrical lab equipment shelves table lights figures,"mood: somber, ominous, tense, mysterious, clinical. style: dark, clinical, symmetrical. objects: lab equipment, shelves, table, lights, figures"
chaotic intense alarming destructive dramatic dramatic intense realistic burning building people sky storefronts,"mood: chaotic, intense, alarming, destructive, dramatic. style: dramatic, intense, realistic. objects: burning building, people, sky, storefronts"
anticipation curiosity intrigue focus concern cinematic dramatic muted people building costumes wall posters,"mood: anticipation, curiosity, intrigue, focus, concern. style: cinematic, dramatic, muted. objects: people, building, costumes, wall, posters"
gloomy mysterious eerie bleak ominous dark dramatic cinematic buildings cityscape skyscrapers,"mood: gloomy, mysterious, eerie, bleak, ominous. style: dark, dramatic, cinematic. objects: buildings, cityscape, skyscrapers"
emotional intense distressed concerned dramatic cinematic moody dramatic person lamp jacket,"mood: emotional, intense, distressed, concerned, dramatic. style: cinematic, moody, dramatic. objects: person, lamp, jacket"
tense mysterious dark suspenseful apprehensive dark moody dramatic person chair building lights,"mood: tense, mysterious, dark, suspenseful, apprehensive. style: dark, moody, dramatic. objects: person, chair, building, lights"
dark mysterious tense foreboding ominous dark moody grainy person sword,"mood: dark, mysterious, tense, foreboding, ominous. style: dark, moody, grainy. objects: person, sword"
determined tense focused resilient thoughtful cinematic desaturated dramatic person street buildings,"mood: determined, tense, focused, resilient, thoughtful. style: cinematic, desaturated, dramatic. objects: person, street, buildings"
desolate tense dramatic ominous somber dark dramatic desaturated person vehicle rubble building,"mood: desolate, tense, dramatic, ominous, somber. style: dark, dramatic, desaturated. objects: person, vehicle, rubble, building"
intense aggressive alarmed urgent fierce dramatic intense close-up two people,"mood: intense, aggressive, alarmed, urgent, fierce. style: dramatic, intense, close-up. objects: two people"
bold energetic dramatic powerful intense bold minimalist contrast thunderbolts marvel studios,"mood: bold, energetic, dramatic, powerful, intense. style: bold, minimalist, contrast. objects: thunderbolts, marvel studios"
bold striking modern energetic vibrant bold minimalistic geometric yellow asterisk,"mood: bold, striking, modern, energetic, vibrant. style: bold, minimalistic, geometric. objects: yellow asterisk"
exciting engaging bold urgent compelling bold minimalist promotional imax may 2 tickets streaming pg-13,"mood: exciting, engaging, bold, urgent, compelling. style: bold, minimalist, promotional. objects: imax, may 2, tickets, streaming, pg-13"
happy vibrant joyful lively energetic sepia grainy nostalgic sorry,"mood: happy, vibrant, joyful, lively, energetic. style: sepia, grainy, nostalgic. objects: sorry"
confident nostalgic warm cinematic engaging studio-lit professional poised person lights text,"mood: confident, nostalgic, warm, cinematic, engaging. style: studio-lit, professional, poised. objects: person, lights, text"
energetic dynamic focused intense dramatic dynamic dramatic cinematic person lights screens text,"mood: energetic, dynamic, focused, intense, dramatic. style: dynamic, dramatic, cinematic. objects: person, lights, screens, text"
serene historical majestic tranquil contemplative serene atmospheric architectural pagoda river skyline trees,"mood: serene, historical, majestic, tranquil, contemplative. style: serene, atmospheric, architectural. objects: pagoda, river, skyline, trees"
