original,normalized
cold desolate mysterious quiet isolated buildings snow windows sign fog animated wintry atmospheric,"mood: darkness, loneliness, mystery, calm. style: animated, wintry, atmospheric. objects: buildings, snow, windows, sign, fog"
adventurous energetic exciting playful mountains cliffs animals flowers ropes animated vibrant fantastical,"mood: adventure, excitement, amusement. style: animated, vibrant, fantastical. objects: mountains, cliffs, animals, flowers, ropes"
energetic vibrant festive chaotic exciting astronaut zebra aliens crowd laser animated neon-lit surreal,"mood: excitement, celebration, chaos. style: animated, neon-lit, surreal. objects: astronaut, zebra, aliens, crowd, laser"
tense anxious suspenseful mysterious fox rabbit snake rooftop city animated cinematic dramatic,"mood: tension, mystery. style: animated, cinematic, dramatic. objects: fox, rabbit, snake, rooftop, city"
confident flirtatious playful charming horse suit mane ear pin animated cartoonish vibrant,"mood: confident, romance, amusement, charming. style: animated, cartoonish, vibrant. objects: horse, suit, mane, ear, pin"
energetic playful joyful enthusiastic keyboard hamster keys buttons animated retro vibrant,"mood: excitement, amusement, joy, enthusiastic. style: animated, retro, vibrant. objects: keyboard, hamster, keys, buttons"
tense energetic perilous chaotic vibrant character mace chainsaw string lights graffiti animated dramatic stylized,"mood: tension, excitement, fear, chaos. style: animated, dramatic, stylized. objects: character, mace, chainsaw, string lights, graffiti"
tense chaotic dangerous surreal rhino soldier weapon smoke helmet animated futuristic dramatic,"mood: tension, chaos, fear, mystery. style: animated, futuristic, dramatic. objects: rhino, soldier, weapon, smoke, helmet"
calm observant content everyday people buildings street clothing animated stylized digital,"mood: calm, focus, contentment, neutral. style: animated, stylized, digital. objects: people, buildings, street, clothing"
triumphant defeated adventurous confident fantastical warrior fallen knight grass trees castle wall animated stylized vibrant,"mood: celebration, vulnerability, adventure, confident, mystery. style: animated, stylized, vibrant. objects: warrior, fallen knight, grass, trees, castle wall"
concerned serious uneasy dramatic knight armor castle figures animated stylized fantasy,"mood: concerned, seriousness, tension, dramatic. style: animated, stylized, fantasy. objects: knight, armor, castle, figures"
sad somber concerned mysterious man chain lights shelf garment animated cinematic dramatic,"mood: sadness, concerned, mystery. style: animated, cinematic, dramatic. objects: man, chain, lights, shelf, garment"
worried tense surprised anxious girl man robotic arm seats window animated stylized dramatic,"mood: worried, tension, surprised. style: animated, stylized, dramatic. objects: girl, man, robotic arm, seats, window"
chaotic intense exciting fantastical dynamic warriors swords creature character castle animated futuristic action-packed,"mood: chaos, tension, excitement, mystery. style: animated, futuristic, action-packed. objects: warriors, swords, creature, character, castle"
sad emotional somber tender tense man woman armor cape hair animated dramatic cinematic,"mood: sadness, poignance, warmth, tension. style: animated, dramatic, cinematic. objects: man, woman, armor, cape, hair"
mysterious quirky cool tense vibrant fish knight lights sunglasses weapon animated dramatic neon,"mood: mystery, amusement, cool, tension, excitement. style: animated, dramatic, neon. objects: fish, knight, lights, sunglasses, weapon"
serious determined tense dramatic anticipatory figure crowd knight lantern armor animated cinematic fantasy,"mood: seriousness, hope, tension, dramatic. style: animated, cinematic, fantasy. objects: figure, crowd, knight, lantern, armor"
dark lonely somber vulnerable building person canopy lights sidewalk candid low-light grainy,"mood: darkness, loneliness, sadness, vulnerability. style: candid, low-light, grainy. objects: building, person, canopy, lights, sidewalk"
dark tense somber serious officer building extinguisher trash can window documentary realistic nighttime,"mood: darkness, tension, sadness, seriousness. style: documentary, realistic, nighttime. objects: officer, building, extinguisher, trash can, window"
dark tense mysterious car window building lights person gritty documentary surveillance,"mood: darkness, tension, mystery. style: gritty, documentary, surveillance. objects: car, window, building, lights, person"
informative serious neutral professional reporter microphone gas station cars building news broadcast daytime,"mood: informative, seriousness, neutral. style: news, broadcast, daytime. objects: reporter, microphone, gas station, cars, building"
concerning serious urgent person text screen photo logo journalistic informative digital,"mood: concerning, seriousness, urgent. style: journalistic, informative, digital. objects: person, text, screen, photo, logo"
tense serious apprehensive anxious hands table officers man water bottle candid documentary unedited,"mood: tension, seriousness. style: candid, documentary, unedited. objects: hands, table, officers, man, water bottle"
happy friendly affectionate relaxed man woman couch blinds shirts candid casual low-resolution,"mood: joy, contentment, warmth, calm. style: candid, casual, low-resolution. objects: man, woman, couch, blinds, shirts"
neutral candid informal subdued man woman shirt blinds wall grainy casual unpolished,"mood: neutral, candid, informal, weariness. style: grainy, casual, unpolished. objects: man, woman, shirt, blinds, wall"
serious informative professional neutral man uniform flag helmets badge realistic documentary functional,"mood: seriousness, informative, neutral. style: realistic, documentary, functional. objects: man, uniform, flag, helmets, badge"
vulnerable somber lonely gritty person building storefront trash can low light surveillance raw,"mood: vulnerability, sadness, loneliness, darkness. style: low light, surveillance, raw. objects: person, building, storefront, trash can"
heartwarming emotional tender intimate people camera tripod hands shirts candid documentary journalistic,"mood: warmth, poignance, romance. style: candid, documentary, journalistic. objects: people, camera, tripod, hands, shirts"
serious thoughtful pensive somber child face shirt toy graphics broadcast candid low-fidelity,"mood: seriousness, contemplation, sadness. style: broadcast, candid, low-fidelity. objects: child, face, shirt, toy, graphics"
serious somber pensive child jacket text background shape journalistic candid grainy,"mood: seriousness, sadness, contemplation. style: journalistic, candid, grainy. objects: child, jacket, text, background, shape"
professional informative serious screen man portraits broadcast modern journalistic,"mood: informative, seriousness. style: broadcast, modern, journalistic. objects: screen, man, portraits"
informative professional engaging formal structured presenter screen faces text suit televised corporate newsy,"mood: informative, engaging, seriousness, structured. style: televised, corporate, newsy. objects: presenter, screen, faces, text, suit"
vulnerable concerned tender supportive child adult t-shirt wall text candid documentary focused,"mood: vulnerability, concerned, warmth. style: candid, documentary, focused. objects: child, adult, t-shirt, wall, text"
curious innocent attentive hopeful child corkboard papers hand braid candid reportage observational,"mood: contemplation, innocent, focus, hope. style: candid, reportage, observational. objects: child, corkboard, papers, hand, braid"
joyful celebratory triumphant hopeful relieved bell people phones sign medical equipment candid documentary bright,"mood: joy, celebration, hope, gratitude. style: candid, documentary, bright. objects: bell, people, phones, sign, medical equipment"
hopeful celebratory inspiring proud calm boy bell wall sign poster documentary bright candid,"mood: hope, celebration, calm. style: documentary, bright, candid. objects: boy, bell, wall, sign, poster"
happy joyful hopeful innocent girl face hair shirt watermark candid bright portrait,"mood: joy, hope, innocent. style: candid, bright, portrait. objects: girl, face, hair, shirt, watermark"
happy joyful celebratory excited tender girl woman man bell camera documentary candid bright,"mood: joy, celebration, excitement, warmth. style: documentary, candid, bright. objects: girl, woman, man, bell, camera"
joyful celebratory heartwarming hopeful supportive people pom-poms camera child adult candid documentary warm,"mood: joy, celebration, warmth, hope. style: candid, documentary, warm. objects: people, pom-poms, camera, child, adult"
joyful hopeful supportive celebratory emotional people hallway hospital sign wristbands documentary candid bright,"mood: joy, hope, warmth, celebration, poignance. style: documentary, candid, bright. objects: people, hallway, hospital, sign, wristbands"
